wert,name
8.003931393715098,LOGNORM0
36.97061979372636,LOGNORM1
14.002234496436103,LOGNORM2
23.33656586189249,LOGNORM3
3.8417395924999513,LOGNORM4
203.89668762573785,LOGNORM5
4.378904955416585,LOGNORM6
39.418914985426056,LOGNORM7
20.398015396102544,LOGNORM8
25.869660816539728,LOGNORM9
10.424513190301203,LOGNORM10
72.44596225347445,LOGNORM11
56.17049627478545,LOGNORM12
20.727209448482693,LOGNORM13
15.466927675150947,LOGNORM14
32.6102928078671,LOGNORM15
34.157997243337086,LOGNORM16
14.384941551365317,LOGNORM17
24.714319364087373,LOGNORM18
23.5332516967171,LOGNORM19
17.2454682328361,LOGNORM20
47.55908452208436,LOGNORM21
12.359310955185007,LOGNORM22
31.822292964275807,LOGNORM23
46.36397741733338,LOGNORM24
18.526191772384443,LOGNORM25
39.07764356927725,LOGNORM26
72.49553393365665,LOGNORM27
16.78048892639544,LOGNORM28
1.091318531155548,LOGNORM29
12.009578841032209,LOGNORM30
43.86855987384364,LOGNORM31
22.329577676738758,LOGNORM32
6.995648935585895,LOGNORM33
4.4162514017350585,LOGNORM34
6.604602607326178,LOGNORM35
39.14522567436673,LOGNORM36
32.68056719959276,LOGNORM37
63.81078619143984,LOGNORM38
12.205832271374096,LOGNORM39
63.161802154290434,LOGNORM40
15.290146557251978,LOGNORM41
11.170155962141374,LOGNORM42
59.05680929530606,LOGNORM43
21.055040055998155,LOGNORM44
49.62292201978177,LOGNORM45
33.0143530379588,LOGNORM46
21.380841509567112,LOGNORM47
35.596873606866154,LOGNORM48
38.41290586312878,LOGNORM49
13.617748855383057,LOGNORM50
7.233762002659908,LOGNORM51
8.662657229732995,LOGNORM52
88.0866241450054,LOGNORM53
77.15102824500106,LOGNORM54
225.2901962616927,LOGNORM55
68.17789995947895,LOGNORM56
43.958741610729554,LOGNORM57
5.4035208274032165,LOGNORM58
21.530153192500176,LOGNORM59
11.545651759367752,LOGNORM60
20.392085146441868,LOGNORM61
3.944818211917095,LOGNORM62
24.193138618211268,LOGNORM63
150.647867209624,LOGNORM64
41.0549440648297,LOGNORM65
30.491182718012023,LOGNORM66
14.578891958117907,LOGNORM67
23.320010502864378,LOGNORM68
6.90963540998688,LOGNORM69
6.871233756139518,LOGNORM70
10.161565855072094,LOGNORM71
13.36029054539999,LOGNORM72
3.8693545718529943,LOGNORM73
11.161600762987934,LOGNORM74
97.18299911722853,LOGNORM75
40.83800356554682,LOGNORM76
9.230654107611953,LOGNORM77
22.199275628479242,LOGNORM78
12.060731466730097,LOGNORM79
25.3503068983539,LOGNORM80
50.50397785833306,LOGNORM81
7.091705707223697,LOGNORM82
8.20333504193642,LOGNORM83
10.992940110334821,LOGNORM84
13.231799571452825,LOGNORM85
9.214425923567255,LOGNORM86
18.037802846539766,LOGNORM87
35.53223083774499,LOGNORM88
42.47284467764216,LOGNORM89
37.72990703269106,LOGNORM90
33.78627783249255,LOGNORM91
21.343438395538314,LOGNORM92
20.956167592258662,LOGNORM93
