wert,name
0.364051635271359,BETA0
0.3373965303847872,BETA1
0.45960936237862954,BETA2
0.5997116432749637,BETA3
0.46945281055013177,BETA4
0.17346200225159264,BETA5
0.24727230299840894,BETA6
0.33768920704130245,BETA7
0.3717540534822687,BETA8
0.22613778797660858,BETA9
0.20087752878100434,BETA10
0.10182163421561974,BETA11
0.3744629886706371,BETA12
0.18041878475423348,BETA13
0.25305115482922386,BETA14
0.524679629000262,BETA15
0.251275815073806,BETA16
0.18423971711627757,BETA17
0.1093330663441665,BETA18
0.3874012883405917,BETA19
0.2587552105897639,BETA20
0.27533473955354354,BETA21
0.46592182677877386,BETA22
0.1665920276816433,BETA23
0.22173403115395243,BETA24
0.297936019530784,BETA25
0.5177714268172058,BETA26
0.3704077155001987,BETA27
0.5096702852472612,BETA28
0.3856607210781056,BETA29
0.48282595682565216,BETA30
0.3272286365057774,BETA31
0.2615941617342799,BETA32
0.09262575541178959,BETA33
0.5892288591520297,BETA34
0.6797627192759575,BETA35
0.21251220317201505,BETA36
0.3483297178405786,BETA37
0.33643486763760744,BETA38
0.18162879315691094,BETA39
0.20684527876215086,BETA40
0.2891729218325994,BETA41
0.31363524792719094,BETA42
0.2699694104170825,BETA43
0.14285831857128936,BETA44
0.20792363227262084,BETA45
0.46713314179484094,BETA46
0.3609252100912772,BETA47
0.434782143496909,BETA48
0.47051105185757724,BETA49
0.28955688319319245,BETA50
0.07779268435491857,BETA51
0.2904286438757605,BETA52
0.6294838804853654,BETA53
0.3442177052614605,BETA54
0.2000497451847924,BETA55
0.31003308851211714,BETA56
0.24930653259052726,BETA57
0.7113805341341011,BETA58
0.13957987138995495,BETA59
0.3170838332766682,BETA60
0.12908420649325178,BETA61
0.2217571559979031,BETA62
0.35376372615331514,BETA63
0.3390413766275154,BETA64
0.5135690056902547,BETA65
0.05542295880485654,BETA66
0.7339514869360382,BETA67
0.27817666397889246,BETA68
0.4418657279877795,BETA69
0.29412302170807086,BETA70
0.4790859384557404,BETA71
0.4669368891331712,BETA72
0.24122198906951586,BETA73
0.35065862519042573,BETA74
0.5243748279885359,BETA75
0.4758300343151118,BETA76
0.253647499117879,BETA77
0.35800281787106636,BETA78
0.4001306060670693,BETA79
0.23832900854457167,BETA80
0.41324557256368327,BETA81
0.6562295161408417,BETA82
0.27997271035632515,BETA83
0.15298359807140338,BETA84
0.5916890621178806,BETA85
0.22909670572122282,BETA86
0.06824528197849937,BETA87
0.6267316777204888,BETA88
0.5074668720628053,BETA89
0.4737240613561134,BETA90
0.2629420601174493,BETA91
0.13191782752106992,BETA92
0.5201535485681664,BETA93
0.2856467959969783,BETA94
0.23157457055469477,BETA95
0.4977568629616112,BETA96
0.1398098090343296,BETA97
0.22504235791585805,BETA98
0.29336789119543083,BETA99
0.27299355343956944,BETA100
0.6052632355700197,BETA101
0.11494252348885324,BETA102
0.29329524509590876,BETA103
0.531312644327084,BETA104
0.009831572601449741,BETA105
0.11321182668895714,BETA106
0.5753408147181331,BETA107
0.37429312935970405,BETA108
0.32489390322429673,BETA109
0.22203913650961507,BETA110
0.30894372586394775,BETA111
0.3855045027311781,BETA112
0.09653109599227194,BETA113
0.10284973979338201,BETA114
0.07988544467638554,BETA115
0.03478016037286779,BETA116
0.16134799704225022,BETA117
0.21173214463289758,BETA118
0.17696593441238992,BETA119
0.18015821578839575,BETA120
0.7386872604920426,BETA121
0.1537858790998603,BETA122
0.6232194473131519,BETA123
0.35137290063709997,BETA124
0.28598712934129034,BETA125
0.378313302768527,BETA126
0.3546079920524205,BETA127
0.3815890589324757,BETA128
0.08030388513050787,BETA129
0.0792445731399973,BETA130
0.4147310426956892,BETA131
0.4042655207348038,BETA132
