name,wert
LOGNORM0,10.950529672858414
LOGNORM1,39.3859664036139
LOGNORM2,101.70642664698265
LOGNORM3,12.43146620715794
LOGNORM4,10.533346013474526
LOGNORM5,4.430995677030999
LOGNORM6,25.272160605247596
LOGNORM7,30.21126451450671
LOGNORM8,53.208887956061794
LOGNORM9,10.93459748542803
LOGNORM10,69.53877085175361
LOGNORM11,90.42281331732188
LOGNORM12,24.17577623299619
LOGNORM13,8.06279032949659
LOGNORM14,36.74171111326536
LOGNORM15,12.591376062789006
LOGNORM16,33.532378066531436
LOGNORM17,26.71456547163642
