wert,name
0.26005081815292497,BETA0
0.18526478037309704,BETA1
0.5002213567152413,BETA2
0.04900699346736411,BETA3
0.33986238359846155,BETA4
0.5571037209325429,BETA5
0.4898764562892788,BETA6
0.2945426513349299,BETA7
0.38445953106266706,BETA8
0.0836239938017108,BETA9
0.2121455771220378,BETA10
0.4025881853929621,BETA11
0.011365619411329119,BETA12
0.6343535868985747,BETA13
0.5541248889115551,BETA14
0.14591679047890202,BETA15
0.27306894371787865,BETA16
0.6574815830816192,BETA17
0.34665138956375485,BETA18
0.14809854056456648,BETA19
0.33040419672843524,BETA20
0.45800192790110744,BETA21
0.5864464450189472,BETA22
0.4447438505438977,BETA23
0.6493927971031673,BETA24
0.3857149889756804,BETA25
0.3104344569814972,BETA26
0.626860778496085,BETA27
0.5860047816927808,BETA28
0.32895133449282127,BETA29
0.09556716601981763,BETA30
0.3215272424878972,BETA31
0.4011811182854044,BETA32
0.2234964421402513,BETA33
0.11358659223379439,BETA34
0.30888575324251344,BETA35
0.16511744387638258,BETA36
0.4167133492591253,BETA37
0.4640129363405433,BETA38
0.4727895957124257,BETA39
0.05913905096882825,BETA40
0.2840588248001404,BETA41
0.09816027590172116,BETA42
0.2155187068579315,BETA43
0.17471218982845066,BETA44
0.3735599517550089,BETA45
0.5205509008210565,BETA46
0.17234182191590636,BETA47
0.6069686770700216,BETA48
0.4147334287539614,BETA49
0.22291654458889193,BETA50
0.26507373355465547,BETA51
0.25003940642688477,BETA52
0.27961183225560093,BETA53
0.268216411942943,BETA54
0.7415991013642923,BETA55
0.2644060763241778,BETA56
0.19957094838935296,BETA57
0.12760977835586004,BETA58
0.7315316208909409,BETA59
0.6958018414284505,BETA60
0.4949020104387717,BETA61
0.40347777577476723,BETA62
0.24015587654010154,BETA63
0.405882912254271,BETA64
0.4904323667451407,BETA65
0.15844104038334805,BETA66
0.7037428698174661,BETA67
0.17037874118573798,BETA68
0.7389227654196266,BETA69
0.1905369482175768,BETA70
0.1385091536595748,BETA71
0.2549739648999936,BETA72
0.5947089977469655,BETA73
0.16248688168166556,BETA74
0.5122950420020967,BETA75
0.2885317459482733,BETA76
0.3679761819691648,BETA77
0.5802689549028172,BETA78
0.10056113632306692,BETA79
0.38112032133492096,BETA80
0.36665043172636086,BETA81
0.33321669118379454,BETA82
0.0942127824285084,BETA83
0.3291012634217798,BETA84
0.6414016206774342,BETA85
0.1357743613760135,BETA86
0.38445072920609175,BETA87
0.24734242780738047,BETA88
0.1646508347930215,BETA89
0.09117907018362106,BETA90
0.23660065741340844,BETA91
0.5229702012912864,BETA92
0.6144170973089951,BETA93
0.3679151533782374,BETA94
0.3510123567170012,BETA95
0.1524956861449483,BETA96
0.34538128897844594,BETA97
0.22191414521337388,BETA98
0.38137793086287824,BETA99
0.14776008871834814,BETA100
0.2404521550791699,BETA101
0.43929758869383506,BETA102
0.3314212341993476,BETA103
0.12519599917465493,BETA104
0.2635381798302428,BETA105
0.32953115557209556,BETA106
0.354511561351019,BETA107
0.30857717638578763,BETA108
0.5185580653907713,BETA109
0.5217476749924195,BETA110
0.44851696079727643,BETA111
0.7067507782885502,BETA112
0.1945133010575691,BETA113
0.4678921998788969,BETA114
0.2889794963463068,BETA115
0.10282006761518973,BETA116
0.025099733193847316,BETA117
0.20954011885769572,BETA118
0.5863508382735669,BETA119
0.3234785613408365,BETA120
0.20080550497631147,BETA121
0.12204724973399664,BETA122
0.5957125912885617,BETA123
0.3326908830718844,BETA124
0.35995621823134466,BETA125
0.45157874941874127,BETA126
0.4887579992385638,BETA127
0.7219320298725648,BETA128
0.10197446194654598,BETA129
0.4240941586249486,BETA130
0.13338734603087835,BETA131
0.7002324147994239,BETA132
0.3398388058459952,BETA133
0.05517231919433972,BETA134
0.15054402406820644,BETA135
0.17513508598945737,BETA136
0.42276513982347536,BETA137
0.547535759444955,BETA138
0.35413609338595364,BETA139
0.11253562488486471,BETA140
0.4704505991769036,BETA141
0.40811759132386644,BETA142
0.01845225415051142,BETA143
0.16458690489621783,BETA144
0.06878994725894333,BETA145
0.520363170718215,BETA146
0.22133737049519406,BETA147
0.7854020148055189,BETA148
0.1230903739582942,BETA149
0.10085008398404822,BETA150
0.310449936852489,BETA151
0.17664728220695733,BETA152
0.4201129517004093,BETA153
0.29681394528765204,BETA154
0.1547273516059603,BETA155
0.42532441110412983,BETA156
0.2521921031529972,BETA157
0.45025631709415737,BETA158
0.3895961169742214,BETA159
0.48910719673579145,BETA160
0.5154144229729892,BETA161
0.7266332286937751,BETA162
0.5126055263971083,BETA163
0.0391744197814558,BETA164
0.052565572168954945,BETA165
0.606929548569201,BETA166
0.46480847188319235,BETA167
0.5631028400333526,BETA168
0.6763014453660683,BETA169
0.07433287279417457,BETA170
0.6335375050276718,BETA171
0.4157707218767426,BETA172
0.26289399767699523,BETA173
0.8123417849715897,BETA174
0.3916226389283025,BETA175
0.5781471014809496,BETA176
0.40393323891598504,BETA177
0.3096586421803622,BETA178
0.7797669409303366,BETA179
0.48998868093390274,BETA180
0.45821671911714834,BETA181
0.43857343597438586,BETA182
0.3466618958625754,BETA183
0.13463836692529402,BETA184
0.3578842208578585,BETA185
0.17534967464207699,BETA186
0.09600750434971672,BETA187
0.22955176085875637,BETA188
0.24831280142893367,BETA189
0.762655400135838,BETA190
0.14125946187972035,BETA191
0.11588234853867045,BETA192
0.09579333660648849,BETA193
0.060216736959643746,BETA194
0.3516326924403401,BETA195
0.25375424656356155,BETA196
0.38040785812160893,BETA197
0.2950440275384882,BETA198
0.6712654248989782,BETA199
0.6500967275864603,BETA200
0.5876414324715272,BETA201
0.2535298849961339,BETA202
0.2300973497434257,BETA203
0.8057568782084811,BETA204
0.14985994909258427,BETA205
0.18607372097060887,BETA206
0.06145310643478709,BETA207
0.14916754333567306,BETA208
0.2682981312118417,BETA209
0.345734059192004,BETA210
0.2846326659828065,BETA211
0.2960825957612241,BETA212
0.21294450662855519,BETA213
0.6972647512282746,BETA214
0.18851904123494964,BETA215
0.4211425016393293,BETA216
0.32030006910235354,BETA217
0.7069133320458282,BETA218
0.23414808983838573,BETA219
0.4541901071470514,BETA220
0.24091331462270535,BETA221
0.3918787411900155,BETA222
0.5135716838756555,BETA223
0.5788854604573377,BETA224
0.2896455680395688,BETA225
0.49261366233893017,BETA226
0.46805320184821403,BETA227
0.38005632656797,BETA228
0.41722211527443714,BETA229
0.12968135415413423,BETA230
0.18009077299314505,BETA231
0.5540989956886045,BETA232
0.15274747584629841,BETA233
0.14646837227078852,BETA234
0.18156958691439196,BETA235
0.7960370285494615,BETA236
0.2690642362116642,BETA237
0.22379775562075166,BETA238
0.31916345725006173,BETA239
0.03409629540653909,BETA240
0.14659673023397138,BETA241
0.11781529803527707,BETA242
0.3534806451765263,BETA243
0.23485359816020562,BETA244
0.5222363828383335,BETA245
0.4561650939605897,BETA246
0.5529672553225992,BETA247
0.2654784808987105,BETA248
0.18113495459082526,BETA249
0.5323085915904288,BETA250
0.5636606084255331,BETA251
0.08949694439563956,BETA252
0.2793471616210386,BETA253
0.9303189078403444,BETA254
0.4326247311568217,BETA255
0.17824117350508092,BETA256
0.24736995180735183,BETA257
0.3276808826677094,BETA258
0.3429109313380836,BETA259
0.4639053785922659,BETA260
0.17834412260395782,BETA261
0.09037395886461673,BETA262
0.6553198071923428,BETA263
0.48188967043112546,BETA264
0.5356734694746214,BETA265
0.4969802223442139,BETA266
0.7516916452786719,BETA267
0.11085942702543249,BETA268
0.49814493129188375,BETA269
0.07339756571260565,BETA270
0.1474726447729891,BETA271
0.17804326892262978,BETA272
0.3002338335333245,BETA273
0.3935358097644362,BETA274
0.3483920919734443,BETA275
0.3497795011310516,BETA276
0.1228818290810524,BETA277
0.5167392062018075,BETA278
0.0805981775919779,BETA279
0.1758418772945484,BETA280
0.29086781072480494,BETA281
0.2822781583048956,BETA282
0.12083638277360766,BETA283
0.1734721963760082,BETA284
0.47877943763382863,BETA285
0.059615585937357565,BETA286
0.39731994864852316,BETA287
0.42671891033852627,BETA288
0.5359758943228594,BETA289
0.42993163594818057,BETA290
0.23645533146364883,BETA291
0.18427696339442604,BETA292
0.29512534241783694,BETA293
0.029995341107684932,BETA294
0.5415533350990681,BETA295
0.11001061915179508,BETA296
0.22666037456020735,BETA297
0.2657348598355833,BETA298
0.49409611875876275,BETA299
0.07636939541564808,BETA300
0.18970804882795825,BETA301
0.31425404036656945,BETA302
0.18100829731790655,BETA303
0.3594157197214643,BETA304
0.536327827643737,BETA305
0.30179361606172345,BETA306
0.4241529578503378,BETA307
0.3646775036579825,BETA308
0.5672837196430998,BETA309
0.12963250987828756,BETA310
0.5474439743781516,BETA311
0.15038841833277933,BETA312
0.42871196381721854,BETA313
0.11510830125006895,BETA314
0.20184381768999152,BETA315
0.2637284254789978,BETA316
0.4515090240102255,BETA317
0.12013790760160514,BETA318
0.4733017840812395,BETA319
0.16695977433418527,BETA320
0.5217410647471973,BETA321
0.5403284082537833,BETA322
0.4426255925793933,BETA323
0.10912365680055727,BETA324
0.43523563743552895,BETA325
0.5012235270793082,BETA326
0.539551370855667,BETA327
0.35345544004737467,BETA328
0.5538509903138343,BETA329
0.5785510073754563,BETA330
0.13150568190863382,BETA331
0.21669280986946418,BETA332
0.3869624294913818,BETA333
0.04788383691155228,BETA334
0.47166278266515416,BETA335
0.06884149091134081,BETA336
0.3626472726616786,BETA337
0.2664137323596281,BETA338
0.08364876241479739,BETA339
0.686556409912157,BETA340
0.12409418028113864,BETA341
0.22959539486766012,BETA342
0.3446593824486447,BETA343
0.3578764813477385,BETA344
0.529058061970434,BETA345
0.42443232124708535,BETA346
0.5908880373921899,BETA347
0.5826008942444373,BETA348
0.32440671757031847,BETA349
0.3527206216939266,BETA350
0.5065982434721221,BETA351
0.3541818431629862,BETA352
0.5274853812683115,BETA353
0.17034784771552594,BETA354
0.3183769453569172,BETA355
0.3569735095937137,BETA356
0.24171155703760255,BETA357
0.5100214010453551,BETA358
0.3814434441168139,BETA359
0.1511790969888618,BETA360
0.14451058249892895,BETA361
0.3619631640199407,BETA362
0.31678178569690246,BETA363
0.31457230436086386,BETA364
0.2571281701902426,BETA365
0.2758996330571753,BETA366
0.5124083639143715,BETA367
0.11162419775589986,BETA368
0.154248255332323,BETA369
0.373524420992732,BETA370
0.3442167869203795,BETA371
0.6199991785747069,BETA372
0.06986860331692701,BETA373
0.34768892788897515,BETA374
0.08202121402889052,BETA375
0.08868890205445833,BETA376
0.1609199420530853,BETA377
0.4197523252693135,BETA378
0.2857741720322319,BETA379
0.25445737122732487,BETA380
0.1775894078572896,BETA381
0.28451704161557445,BETA382
0.7982449182323719,BETA383
0.22403054993545007,BETA384
0.1900617321222183,BETA385
0.4171765650142214,BETA386
0.15549190959303255,BETA387
0.19231195089933045,BETA388
0.4440103277903631,BETA389
0.09301973068629006,BETA390
0.2480207791651545,BETA391
0.36405075652512003,BETA392
0.2505620787582369,BETA393
0.23252543047657842,BETA394
0.21919544660427842,BETA395
0.23546188858264408,BETA396
0.4824739239925869,BETA397
0.33530196477510615,BETA398
0.20461494199726152,BETA399
0.12320860725321839,BETA400
0.3038790914525295,BETA401
0.24282368687366335,BETA402
0.11959601989687449,BETA403
0.3534485131485679,BETA404
0.45776426688030564,BETA405
0.2278246284511938,BETA406
0.2687426504314123,BETA407
0.26394468798682374,BETA408
0.22961167167031926,BETA409
0.09932084730265467,BETA410
0.15667629749610004,BETA411
0.48220054613369734,BETA412
0.2951876517217322,BETA413
0.1844212421239669,BETA414
0.07943460374626378,BETA415
0.3202599536018996,BETA416
0.44223012297274583,BETA417
0.41821891119858545,BETA418
0.4602467156485241,BETA419
0.4283833197354208,BETA420
0.030322597868243133,BETA421
0.5219495667088475,BETA422
0.22502048171797517,BETA423
0.17030392327701546,BETA424
0.28337776769722994,BETA425
0.37280609240813556,BETA426
0.33039836558068725,BETA427
0.5960279911588675,BETA428
0.15779786013575137,BETA429
0.2819575238508665,BETA430
0.19455826333898998,BETA431
0.11870356821221315,BETA432
0.4115054819520078,BETA433
0.39432857235103125,BETA434
0.42985081205618014,BETA435
0.3321155666149678,BETA436
0.6689639834958634,BETA437
0.5286992985471609,BETA438
0.770084740318899,BETA439
0.1217943304258929,BETA440
0.5025114174329737,BETA441
0.3716225208734185,BETA442
0.5247926853690918,BETA443
0.30073358067385164,BETA444
0.5628632081792878,BETA445
0.21467829394283627,BETA446
0.1878790901369761,BETA447
0.18856743085246308,BETA448
0.07439159099647377,BETA449
0.2989451629802096,BETA450
0.4689572629313593,BETA451
0.6630038486204257,BETA452
0.37397174744033934,BETA453
0.17941127628685605,BETA454
0.38997777451876064,BETA455
0.18645939988866392,BETA456
0.20622711576041677,BETA457
0.19732073066023972,BETA458
0.0668407706398726,BETA459
0.3299319600355072,BETA460
0.7352597100916654,BETA461
0.47097960640011555,BETA462
0.19790471414887092,BETA463
0.6053724683102445,BETA464
0.23522876907593862,BETA465
0.19357591778363298,BETA466
0.6796981959115159,BETA467
0.33127606871693627,BETA468
0.4420375356326624,BETA469
0.24092849786157955,BETA470
0.3684892965051742,BETA471
0.12303731102654035,BETA472
0.346994762074255,BETA473
0.36461628749659086,BETA474
0.18439870440879177,BETA475
0.16814758076664962,BETA476
0.2741493665821582,BETA477
0.38954823890965357,BETA478
0.13064727808978022,BETA479
0.3531901828871381,BETA480
0.3514302439343595,BETA481
0.1582071761635036,BETA482
0.22049809372353046,BETA483
0.37571081865594264,BETA484
0.5110565257468574,BETA485
0.28257780166527385,BETA486
0.4229948973961815,BETA487
0.08451447625835713,BETA488
0.700588709937021,BETA489
0.3904397703407582,BETA490
0.30800871462885265,BETA491
0.6224192701551481,BETA492
0.2929651857328821,BETA493
0.22281222721009453,BETA494
0.44498576697038195,BETA495
0.12304949374042597,BETA496
0.298534368792672,BETA497
0.4324413397365914,BETA498
0.20748952390651204,BETA499
0.13195724672809142,BETA500
0.48668082989784006,BETA501
0.5014594822780372,BETA502
0.4712679779182758,BETA503
0.3496653688278327,BETA504
0.6022043048992387,BETA505
0.3538298502390912,BETA506
0.161702048265861,BETA507
0.39748615937491133,BETA508
0.24882836413685344,BETA509
0.17332392970639277,BETA510
0.6696105242714939,BETA511
0.1322275932312068,BETA512
0.07098656737572005,BETA513
0.30680399873316305,BETA514
0.49603238337751615,BETA515
0.3255933173104226,BETA516
0.09786336381544761,BETA517
0.5019846363398659,BETA518
0.2416733875093581,BETA519
0.6278602346382625,BETA520
0.14974521535304472,BETA521
0.43868392329521944,BETA522
0.5734553265482081,BETA523
0.29864359559383374,BETA524
0.4045973155070838,BETA525
0.15267969610285875,BETA526
0.5048281051791812,BETA527
0.34513129792694874,BETA528
0.5752168978445663,BETA529
0.19182990064155014,BETA530
0.6161793909982219,BETA531
0.14223277044137056,BETA532
0.23180772150623605,BETA533
0.10124230125830103,BETA534
0.039880104065880745,BETA535
0.22828772681688037,BETA536
0.033555404763258884,BETA537
0.23751798472917435,BETA538
0.3654146779724108,BETA539
0.057386821879373204,BETA540
0.5440820480308657,BETA541
0.040448898735085156,BETA542
0.3533149143933133,BETA543
0.1700211793492336,BETA544
0.4311487820051323,BETA545
0.15562675879234036,BETA546
0.45313144177412007,BETA547
0.12110361284647901,BETA548
0.17387120773102252,BETA549
0.18880100226942592,BETA550
0.5344014698652496,BETA551
0.2110160508820652,BETA552
0.6395648339205694,BETA553
0.2825026691245366,BETA554
0.2336277913154466,BETA555
0.2665706358333884,BETA556
0.1544106345046909,BETA557
0.40764119229215073,BETA558
0.49262316125203515,BETA559
0.10960317930063396,BETA560
0.3702061304602055,BETA561
0.19515692690977962,BETA562
0.16782574165396497,BETA563
0.6059199218139363,BETA564
0.6217997851351879,BETA565
0.4153543721571133,BETA566
0.17150220003078498,BETA567
0.16970102394466322,BETA568
0.25961582777424314,BETA569
0.473252639539108,BETA570
0.682504076569969,BETA571
0.22328314099554122,BETA572
0.7445606802258229,BETA573
0.22652022179347822,BETA574
0.5850024525289869,BETA575
0.02494549245810034,BETA576
0.4066713182505006,BETA577
0.44271057653676593,BETA578
0.062485153233024116,BETA579
0.14304157768570525,BETA580
0.3749893870961238,BETA581
0.10771449580623672,BETA582
0.44152154353586553,BETA583
0.3123517644875097,BETA584
0.4624312061086652,BETA585
0.31575980996023684,BETA586
0.043021526194429685,BETA587
0.15722377653172093,BETA588
0.22689887297089995,BETA589
0.797856367231292,BETA590
0.15878077608377122,BETA591
0.5517395204901863,BETA592
0.37002523178152746,BETA593
0.3744100135082004,BETA594
0.5080151128716779,BETA595
0.419477648971985,BETA596
0.16861629147916443,BETA597
0.5070638086459206,BETA598
0.08583533345002424,BETA599
0.48862914425259096,BETA600
0.479035858484953,BETA601
0.6315753570274587,BETA602
0.7528704689594486,BETA603
0.2524781109967884,BETA604
0.12368060000115619,BETA605
0.28153359608045586,BETA606
0.8339661161832247,BETA607
0.24786852108786872,BETA608
0.06544363026212252,BETA609
0.19381393369912314,BETA610
0.6298871621944961,BETA611
0.31079346435565547,BETA612
0.4918291602419745,BETA613
0.41388603995368495,BETA614
0.17268477711264757,BETA615
0.449758296299517,BETA616
0.3020555011814028,BETA617
0.24337115951487406,BETA618
0.2006642764945885,BETA619
0.5974961688621988,BETA620
0.4481468457917866,BETA621
0.23107261066084847,BETA622
0.21685265478348847,BETA623
0.37921534642684757,BETA624
0.12581288052597556,BETA625
0.1957537165092978,BETA626
0.5422018684585247,BETA627
0.5462249573741856,BETA628
0.18134176597885432,BETA629
0.19636532010242957,BETA630
0.3003241681694906,BETA631
0.1743402952577904,BETA632
0.21434739579752138,BETA633
0.23083816413233563,BETA634
0.28779098509771006,BETA635
0.45169613502518685,BETA636
0.16068187347564558,BETA637
0.5571789076385758,BETA638
0.1313280815788057,BETA639
0.1741093868235499,BETA640
0.2521094930235858,BETA641
0.3618489758857762,BETA642
0.7447592450003467,BETA643
0.14210018685972478,BETA644
0.1482992639224269,BETA645
0.283408538677194,BETA646
0.1437532441859703,BETA647
0.5213287189881523,BETA648
0.42658196055445835,BETA649
0.4660275579828116,BETA650
0.23389058772110238,BETA651
0.5180424028767697,BETA652
0.3318300613772929,BETA653
0.375643196696657,BETA654
0.2078613872713296,BETA655
0.44992092127901295,BETA656
0.6555032525416888,BETA657
0.5284285212517948,BETA658
0.33648641678036467,BETA659
0.25668649842059266,BETA660
0.4586674964148577,BETA661
0.4572922562986594,BETA662
0.4252809536158908,BETA663
0.19703614177304363,BETA664
0.3390647692090146,BETA665
0.33675949089728785,BETA666
0.3736488587777091,BETA667
0.3609973711882041,BETA668
0.49979408630996114,BETA669
0.3439489966543674,BETA670
0.6337890218952053,BETA671
0.5151648830877931,BETA672
0.1326957728596222,BETA673
0.12851856833591882,BETA674
0.10938304125569123,BETA675
0.40509877105222836,BETA676
0.340243613012056,BETA677
0.3433409281721919,BETA678
0.23588558509058763,BETA679
0.33701109064595824,BETA680
0.3255819075180303,BETA681
0.5056758660517373,BETA682
0.2065420962028406,BETA683
0.3919547318686681,BETA684
0.4770102926619062,BETA685
0.2491680921558767,BETA686
0.08177816313377954,BETA687
0.30113342095214285,BETA688
0.30337781432551597,BETA689
0.17804336443950958,BETA690
0.4009795772007304,BETA691
0.3860580106858515,BETA692
0.5781727082478727,BETA693
0.1415117689823551,BETA694
0.09006821221419914,BETA695
0.34526844149454927,BETA696
0.2721109609052428,BETA697
0.2534824239192892,BETA698
0.25438094714384996,BETA699
0.8564141469841012,BETA700
0.16374489217549815,BETA701
0.3495842693974528,BETA702
0.5413310745267209,BETA703
0.5034138278228861,BETA704
0.25721272888153063,BETA705
0.40110513998832775,BETA706
0.2203676560754941,BETA707
0.3146896177526591,BETA708
0.3798768293297434,BETA709
0.05985117275383085,BETA710
0.34416114925553226,BETA711
0.3492163389447492,BETA712
0.6467665988763008,BETA713
0.18770331882021024,BETA714
0.27084129983767835,BETA715
0.6204752761460185,BETA716
0.11061657462043824,BETA717
0.5773974184101772,BETA718
0.24642015538314885,BETA719
0.30260248259019507,BETA720
0.6182293676519068,BETA721
0.1551174369906622,BETA722
0.17556702722836048,BETA723
0.5096867454422446,BETA724
0.3793436550050615,BETA725
0.4588603082943147,BETA726
0.3517047115775411,BETA727
0.3533505132206825,BETA728
0.33504506900814196,BETA729
0.31188031497255037,BETA730
0.08234453448415929,BETA731
0.5188716795255087,BETA732
0.6614295395433588,BETA733
0.03107462048050385,BETA734
0.337158383560679,BETA735
0.38850668003931343,BETA736
0.38445836642601927,BETA737
0.2335500600422609,BETA738
0.21923202924303223,BETA739
0.15454719496060415,BETA740
0.32439148244970256,BETA741
0.11207253917572668,BETA742
0.3994955146221986,BETA743
0.07507363656901614,BETA744
0.5408028910212297,BETA745
0.10767109033071942,BETA746
0.3320827734556085,BETA747
0.5260637704666995,BETA748
0.2441368151667339,BETA749
0.2344929475287124,BETA750
0.28497667318686176,BETA751
0.15335631119218188,BETA752
0.4569432407463209,BETA753
0.46524036298459964,BETA754
0.45293668195229964,BETA755
0.10942391349324752,BETA756
0.20217195112634875,BETA757
0.4635765705904926,BETA758
0.47992518027873415,BETA759
0.19529580902441188,BETA760
0.21165865071869389,BETA761
0.46306533317360443,BETA762
0.4317553435360779,BETA763
0.3350035795592347,BETA764
0.2092769128751604,BETA765
0.2681369264681832,BETA766
0.16937951602384582,BETA767
0.20377038363308758,BETA768
0.19698089577558064,BETA769
0.28944672512871816,BETA770
0.2565532056555912,BETA771
0.48460753203726675,BETA772
0.06765215842207792,BETA773
0.2848825391672319,BETA774
0.04951398857324685,BETA775
0.37788073655621657,BETA776
0.6725783644361122,BETA777
0.6970784981319949,BETA778
0.26851242903198735,BETA779
0.29718556577862326,BETA780
0.6409045601826234,BETA781
0.1710461403425542,BETA782
0.3146392378307006,BETA783
0.07438670969423285,BETA784
0.2593187006265674,BETA785
0.18938964063493646,BETA786
0.24759557154759324,BETA787
0.23132565758134122,BETA788
0.2976639939769996,BETA789
0.5601527189787645,BETA790
0.15633839515405928,BETA791
0.519538514823094,BETA792
0.03770193370928108,BETA793
0.6119674040377039,BETA794
0.3481938629680382,BETA795
0.1364616707775883,BETA796
0.40945837537560614,BETA797
0.45605526706308064,BETA798
0.506479435530637,BETA799
0.2361666300175663,BETA800
0.7255441633238772,BETA801
0.24744283364313466,BETA802
0.3016898547472202,BETA803
0.3942350559731302,BETA804
0.18073027105879322,BETA805
0.06753033280165596,BETA806
0.5704793303223871,BETA807
0.1452508368641721,BETA808
0.2080427677392236,BETA809
0.32297356146441536,BETA810
0.2195582275403692,BETA811
0.5893102928493851,BETA812
0.1080409191133541,BETA813
0.5353628903921474,BETA814
0.4057929505213484,BETA815
0.3374390658419319,BETA816
0.8494483295131988,BETA817
0.2680794679150846,BETA818
0.6091898791789144,BETA819
0.5113448854711574,BETA820
0.40520981381705456,BETA821
0.2304053396552921,BETA822
0.3417743191780698,BETA823
0.4741515165538773,BETA824
0.03656312586387618,BETA825
0.4876403097455662,BETA826
0.4694986861004148,BETA827
0.38106781089647923,BETA828
0.36687109729571116,BETA829
0.7139026583146871,BETA830
0.0867007950003833,BETA831
0.4424976247143178,BETA832
0.3571965818983881,BETA833
0.10120374478650722,BETA834
0.29804308734979057,BETA835
0.20451122792894563,BETA836
0.6159330138775326,BETA837
0.16523998048186153,BETA838
0.2229548285820754,BETA839
0.45665242247923565,BETA840
0.49120927417225957,BETA841
0.08783669322200556,BETA842
0.255289967591401,BETA843
0.32026607152834435,BETA844
0.04218130587148556,BETA845
0.7531619617356727,BETA846
0.19100825355141357,BETA847
0.21946044983669039,BETA848
0.35453011754649605,BETA849
0.2521452645644158,BETA850
0.19802205907460907,BETA851
0.2524496052944006,BETA852
0.2555289030924241,BETA853
0.24131204038463538,BETA854
0.5160085761139795,BETA855
0.11335331076121855,BETA856
0.3258803775033232,BETA857
0.6209373620187119,BETA858
0.5069635193232436,BETA859
0.21652795141736847,BETA860
0.017338575391533828,BETA861
0.06129152851233244,BETA862
0.253427980922918,BETA863
0.5049867488062673,BETA864
0.5460985937511841,BETA865
0.38747699026467136,BETA866
0.26996503852684,BETA867
0.4246708876818005,BETA868
0.23258534558593139,BETA869
0.25859699468400266,BETA870
0.552189343415479,BETA871
0.1187276275103434,BETA872
0.4165592826959594,BETA873
0.48747275867286755,BETA874
0.33084786226276613,BETA875
0.37345343257301594,BETA876
0.7101929726998275,BETA877
0.6086331478673709,BETA878
0.34088116160759907,BETA879
0.37103962461326295,BETA880
0.09403041954592425,BETA881
0.38998900084225974,BETA882
0.4837859054938081,BETA883
0.6281321993500443,BETA884
0.07007876438320933,BETA885
0.2122490545801397,BETA886
0.5426260153575151,BETA887
0.2658736802380157,BETA888
0.3365888081404737,BETA889
0.37695408117105295,BETA890
0.5969556662328375,BETA891
0.3513973634775811,BETA892
0.09398922115147869,BETA893
0.7179084681699679,BETA894
0.16220913810226356,BETA895
0.2592050555636724,BETA896
0.5195334508621597,BETA897
0.48190336623378793,BETA898
0.40792081023091276,BETA899
0.47767476411428034,BETA900
0.3312327923637972,BETA901
0.16956118627202846,BETA902
0.061789089344464296,BETA903
0.5151800420964315,BETA904
0.42877696298621076,BETA905
0.14079054338430136,BETA906
0.22546261903772724,BETA907
0.437508461542937,BETA908
0.3394921756694085,BETA909
0.10802435088960226,BETA910
0.38953162953520853,BETA911
0.33352718039829665,BETA912
0.3624676788233149,BETA913
0.10433846014431904,BETA914
0.11468121458181435,BETA915
0.47102440042196797,BETA916
0.11144227521213768,BETA917
0.04559314959918016,BETA918
0.4638728734859514,BETA919
0.10556802965953273,BETA920
0.19190622098049373,BETA921
0.5918188247288593,BETA922
0.27690414200956737,BETA923
0.12949946110166352,BETA924
0.8378690465857885,BETA925
0.4781970851032329,BETA926
0.4145492809353004,BETA927
0.1557927488215584,BETA928
0.6329183265121266,BETA929
0.6436174217296949,BETA930
0.42525076521599037,BETA931
0.4177227360923109,BETA932
0.40303791836614605,BETA933
0.43864477003193564,BETA934
0.07793480280317676,BETA935
0.5965296795865281,BETA936
0.4344049911351355,BETA937
0.5918639110883346,BETA938
0.3031494582176598,BETA939
0.5958755450654893,BETA940
0.20551599246881813,BETA941
0.46296018732556277,BETA942
0.41338460064382526,BETA943
0.2507718220348498,BETA944
0.17672405352996512,BETA945
0.28175500743925935,BETA946
0.1419591371431686,BETA947
0.2877832930078306,BETA948
0.40187122249421714,BETA949
0.35220506742050606,BETA950
0.50061687419795,BETA951
0.37517359555311053,BETA952
0.4056576347998034,BETA953
0.33728606251381177,BETA954
0.4857217879749768,BETA955
0.4875494208420802,BETA956
0.6130302457926831,BETA957
0.28007247852247075,BETA958
0.6471465540282507,BETA959
0.30404629771755826,BETA960
0.5415024344951703,BETA961
0.5943824045936534,BETA962
0.05998245688857104,BETA963
0.08125870730743229,BETA964
0.32940769692972177,BETA965
0.2305542956002526,BETA966
0.35038261993202263,BETA967
0.05840446633983832,BETA968
0.2809021991472894,BETA969
0.2156241192142943,BETA970
0.43743654572517193,BETA971
0.18566079201432537,BETA972
0.42390454229587526,BETA973
