wert,name
0.4862164844990635,NORMAL0
0.46336337914813064,NORMAL1
0.036308192142649576,NORMAL2
0.9634708035699246,NORMAL3
0.7325036245424165,NORMAL4
0.7558217564806216,NORMAL5
0.2048801335216881,NORMAL6
0.8393884061856851,NORMAL7
0.0974123290584914,NORMAL8
0.5979901438166316,NORMAL9
0.2161634659690902,NORMAL10
0.4144453822952805,NORMAL11
0.8302805914427211,NORMAL12
0.45767653377001205,NORMAL13
0.5727782346081226,NORMAL14
0.6825250503013018,NORMAL15
0.09677085574669564,NORMAL16
0.6318884487459082,NORMAL17
0.6548635874735306,NORMAL18
0.29066220545105204,NORMAL19
0.8310079656711027,NORMAL20
0.7349820087309649,NORMAL21
0.0296546704064653,NORMAL22
0.17409222125935486,NORMAL23
0.17423017695297427,NORMAL24
0.4761335319021497,NORMAL25
0.12360610216458268,NORMAL26
0.8667413370709457,NORMAL27
0.736764004797222,NORMAL28
0.9044546672581919,NORMAL29
0.10291521437814133,NORMAL30
0.6158154177362563,NORMAL31
0.6233251249716505,NORMAL32
0.46455808016500666,NORMAL33
0.7159078951119082,NORMAL34
0.6361205899486941,NORMAL35
0.407045687017223,NORMAL36
0.8896839425961439,NORMAL37
0.290063799108328,NORMAL38
0.5138908492269597,NORMAL39
0.18877907807535588,NORMAL40
0.9404142442784799,NORMAL41
0.6435229578038902,NORMAL42
0.6197840395233404,NORMAL43
0.378269983025492,NORMAL44
0.7411540092093111,NORMAL45
0.42745888925617104,NORMAL46
0.20077834731271704,NORMAL47
0.5848967029063986,NORMAL48
0.5958627210300947,NORMAL49
0.00457625390500116,NORMAL50
0.05210241548397976,NORMAL51
0.48966618562271147,NORMAL52
0.4964257113777536,NORMAL53
0.5112449607759098,NORMAL54
0.1446390160374812,NORMAL55
0.44820580769690643,NORMAL56
0.36393079386196414,NORMAL57
0.19183754183120894,NORMAL58
0.3412767401142812,NORMAL59
0.5319542835024167,NORMAL60
0.1028657658074833,NORMAL61
0.33240003303468346,NORMAL62
0.15629258086032216,NORMAL63
0.266314046550182,NORMAL64
0.6768728960763132,NORMAL65
0.9328704956392936,NORMAL66
0.24414972755851938,NORMAL67
0.508102507075479,NORMAL68
0.3009861418920581,NORMAL69
0.24491349431179454,NORMAL70
0.5525213958417647,NORMAL71
0.11385873713661776,NORMAL72
0.7013272532566166,NORMAL73
0.10047674998949585,NORMAL74
0.8550214247883193,NORMAL75
0.7590521814482938,NORMAL76
0.7879029985584015,NORMAL77
0.6723560939431511,NORMAL78
0.10481507791457034,NORMAL79
0.35228772775128836,NORMAL80
0.3773989306654484,NORMAL81
0.5300491113051645,NORMAL82
0.7843189538963932,NORMAL83
0.31330426072844286,NORMAL84
0.5765002320701847,NORMAL85
0.014493950776949704,NORMAL86
0.6051260437788086,NORMAL87
0.058138792906152204,NORMAL88
0.8227916444683909,NORMAL89
0.13547673950203454,NORMAL90
0.4991173011745992,NORMAL91
0.8387949123764193,NORMAL92
0.18428997308777328,NORMAL93
0.22990638915623418,NORMAL94
0.7329411275297025,NORMAL95
0.5473480176991864,NORMAL96
0.9119734110316019,NORMAL97
0.8856671915854034,NORMAL98
0.5855213407130211,NORMAL99
0.8710046057717266,NORMAL100
0.458566472830104,NORMAL101
0.741810821072802,NORMAL102
0.46654571897962993,NORMAL103
0.6647039506451117,NORMAL104
0.42772223332243364,NORMAL105
0.30334655442678704,NORMAL106
0.34723305051729747,NORMAL107
0.03880634350186485,NORMAL108
0.4466696633645755,NORMAL109
0.5123273451062471,NORMAL110
0.2662730014161917,NORMAL111
0.8732320433690499,NORMAL112
0.022164927424090486,NORMAL113
0.20104136649809579,NORMAL114
0.008249261775081451,NORMAL115
0.5373128152071706,NORMAL116
0.7377217952717575,NORMAL117
0.39760393184373943,NORMAL118
0.45566696717862976,NORMAL119
0.16408340366123597,NORMAL120
0.6920560584046875,NORMAL121
0.11293164734936179,NORMAL122
0.3941763669921773,NORMAL123
0.6961734657194162,NORMAL124
0.029043673610921084,NORMAL125
0.053263742887563525,NORMAL126
0.8649148307788664,NORMAL127
0.8444280035649206,NORMAL128
0.5302945501640148,NORMAL129
0.1947899963588945,NORMAL130
0.8241759840048027,NORMAL131
0.029506105660318416,NORMAL132
0.264903982422356,NORMAL133
0.43904617577445915,NORMAL134
0.7306075703937361,NORMAL135
0.07177124972556337,NORMAL136
0.26474003834075177,NORMAL137
0.7280319732234944,NORMAL138
0.8549487114226173,NORMAL139
0.3780451049450714,NORMAL140
0.6881983513974153,NORMAL141
0.33612332825504343,NORMAL142
0.8428613243899393,NORMAL143
0.8336050520833687,NORMAL144
0.13644716324907136,NORMAL145
0.33759410915739674,NORMAL146
0.04608893931515079,NORMAL147
0.1385023574462665,NORMAL148
0.40158156275260326,NORMAL149
0.9852821864397504,NORMAL150
0.7831914942015211,NORMAL151
0.06386331353905761,NORMAL152
0.13222845955242113,NORMAL153
0.9735432324838684,NORMAL154
0.0715646609692695,NORMAL155
0.627114556912083,NORMAL156
0.9275796093274115,NORMAL157
0.5552596812959207,NORMAL158
0.6716540277427122,NORMAL159
0.004258762862577092,NORMAL160
0.8860654631305539,NORMAL161
0.1756296372418632,NORMAL162
0.14626459358038024,NORMAL163
0.7948340926676095,NORMAL164
0.6336434543179176,NORMAL165
0.9193095897788776,NORMAL166
0.9143987652633829,NORMAL167
0.25194354759765114,NORMAL168
0.7240445761880157,NORMAL169
