wert,name
0.23560677547447317,NORMAL0
0.9235860068916304,NORMAL1
0.9892325494357251,NORMAL2
0.2382386107801333,NORMAL3
0.9862060881734104,NORMAL4
0.6364901327828408,NORMAL5
0.3351909404975283,NORMAL6
0.33626922276836924,NORMAL7
0.519261600585106,NORMAL8
0.1692286398585272,NORMAL9
0.8351064065207239,NORMAL10
0.42398075435494786,NORMAL11
0.5959555031022096,NORMAL12
0.2030370059807477,NORMAL13
0.35467532312549643,NORMAL14
0.1786625338405745,NORMAL15
0.7954066171711534,NORMAL16
0.5487498883357204,NORMAL17
0.48448773744106044,NORMAL18
0.13382150481823218,NORMAL19
0.4706962423666883,NORMAL20
0.7346172441069218,NORMAL21
0.37900251991964107,NORMAL22
0.5437780823989159,NORMAL23
0.33930001239080554,NORMAL24
0.6870602578435848,NORMAL25
0.8307128572461442,NORMAL26
0.435190608256679,NORMAL27
0.16439941452967444,NORMAL28
0.4503453918781377,NORMAL29
0.31224590863060586,NORMAL30
0.2948985001481724,NORMAL31
0.6823739820958865,NORMAL32
0.8924676699381571,NORMAL33
0.03365498672635503,NORMAL34
0.5404559795609974,NORMAL35
0.5472038535189188,NORMAL36
0.30813077317425697,NORMAL37
0.1806516849326535,NORMAL38
0.3150881869376305,NORMAL39
0.5560944221540637,NORMAL40
0.023957359267124723,NORMAL41
0.5347165200838703,NORMAL42
0.20696773660135726,NORMAL43
0.18686114375607676,NORMAL44
0.20647029550895246,NORMAL45
0.10297156192059964,NORMAL46
0.729756825033136,NORMAL47
0.9748673442623168,NORMAL48
0.10161463942732507,NORMAL49
0.09642022367108893,NORMAL50
0.05865016326762784,NORMAL51
0.3834722385859397,NORMAL52
0.7094436230568734,NORMAL53
0.7846365491252887,NORMAL54
0.6797181609492244,NORMAL55
0.41372165185715415,NORMAL56
0.7925476152050422,NORMAL57
0.7258951234386205,NORMAL58
0.12282193383345197,NORMAL59
0.8361844059483392,NORMAL60
0.1280811413284918,NORMAL61
0.40226212963794294,NORMAL62
0.12216084974787977,NORMAL63
0.9247728843255649,NORMAL64
0.7933525429530559,NORMAL65
0.8287769512896244,NORMAL66
0.6667396010627142,NORMAL67
0.22336476794883953,NORMAL68
0.6877324630663696,NORMAL69
0.09553451480536612,NORMAL70
0.3286093846788477,NORMAL71
0.8521806664631048,NORMAL72
0.13934564643644076,NORMAL73
0.017773981637219327,NORMAL74
0.3662611913714643,NORMAL75
0.8709562626373548,NORMAL76
0.007411976996226199,NORMAL77
0.23315534922790337,NORMAL78
0.5451355781409708,NORMAL79
0.15327896604860325,NORMAL80
0.19624012310671868,NORMAL81
0.7484913837051499,NORMAL82
0.9617168417395935,NORMAL83
0.701133060932308,NORMAL84
0.4540212900618401,NORMAL85
0.4882242779215137,NORMAL86
0.3973111141548423,NORMAL87
0.8341345257444776,NORMAL88
0.8391558175119406,NORMAL89
0.780082322085027,NORMAL90
0.4820087413696279,NORMAL91
0.04054463313060397,NORMAL92
0.8597290985095732,NORMAL93
0.1182758056866815,NORMAL94
0.11843182612704661,NORMAL95
0.7470097034555409,NORMAL96
0.9357578467467053,NORMAL97
0.6357256488768067,NORMAL98
0.3678646155661587,NORMAL99
0.6403177262379924,NORMAL100
0.5120994045337023,NORMAL101
0.4856284059648013,NORMAL102
0.34552450007140423,NORMAL103
0.8786776820616479,NORMAL104
0.3922211718943649,NORMAL105
0.37596932655212056,NORMAL106
0.9495259078417775,NORMAL107
0.48760469419259944,NORMAL108
0.22956231231574775,NORMAL109
0.609638791599467,NORMAL110
0.8372099477905782,NORMAL111
0.7525064613739181,NORMAL112
0.5479554112875876,NORMAL113
0.23172210916073,NORMAL114
0.08248478575417173,NORMAL115
0.546295347390739,NORMAL116
0.2694522057243395,NORMAL117
0.8384818846778574,NORMAL118
0.4492685061756825,NORMAL119
0.19083630930535433,NORMAL120
0.7559321884008843,NORMAL121
0.774653648040196,NORMAL122
0.5120132855967505,NORMAL123
0.9112250949688776,NORMAL124
0.9485426380107165,NORMAL125
0.10516080904496417,NORMAL126
0.09200677120109979,NORMAL127
0.05353186678090116,NORMAL128
0.5214879791458293,NORMAL129
0.8011572976476733,NORMAL130
0.5163869517915441,NORMAL131
0.6767295925214127,NORMAL132
0.6610065137321507,NORMAL133
0.5567866704724992,NORMAL134
0.23534372343096943,NORMAL135
0.3050486433301821,NORMAL136
0.06148239522763366,NORMAL137
0.10439021781943059,NORMAL138
0.8361751061111264,NORMAL139
0.7867537435338885,NORMAL140
0.7518042719272362,NORMAL141
0.7061260429436448,NORMAL142
0.7990039644260295,NORMAL143
0.5796711754872385,NORMAL144
0.8346415007600709,NORMAL145
0.6267516314810302,NORMAL146
0.33902271890832636,NORMAL147
0.4719751289857851,NORMAL148
0.3923041179134791,NORMAL149
0.6821395095991054,NORMAL150
0.619085444986536,NORMAL151
0.05295242272612399,NORMAL152
