wert,name
12.43405591290324,LOGNORM0
21.228436844031286,LOGNORM1
77.3901897933795,LOGNORM2
11.740313554116815,LOGNORM3
8.748998788757898,LOGNORM4
11.054910656931805,LOGNORM5
16.5901292892264,LOGNORM6
80.101743754553,LOGNORM7
18.527549655757884,LOGNORM8
162.75101975936914,LOGNORM9
31.807803477682857,LOGNORM10
18.882328488674894,LOGNORM11
10.893857578526951,LOGNORM12
32.06396798197973,LOGNORM13
20.547033090942218,LOGNORM14
13.415000509563681,LOGNORM15
20.775097663606633,LOGNORM16
60.10457726660909,LOGNORM17
23.79724120642431,LOGNORM18
30.883203312454512,LOGNORM19
14.510400814852552,LOGNORM20
3.6886739789197533,LOGNORM21
38.59560300799874,LOGNORM22
43.437393084644334,LOGNORM23
5.814986871862201,LOGNORM24
11.369579394823946,LOGNORM25
58.66938724129159,LOGNORM26
67.47894231375169,LOGNORM27
37.55143399111879,LOGNORM28
9.17851282104289,LOGNORM29
17.9692604387898,LOGNORM30
42.660402236089936,LOGNORM31
29.93517995168848,LOGNORM32
12.075221936471115,LOGNORM33
131.77829132652417,LOGNORM34
10.040145267845375,LOGNORM35
15.819083471770382,LOGNORM36
3.0878538352231066,LOGNORM37
8.409384214929156,LOGNORM38
8.792752557849129,LOGNORM39
33.12474516375039,LOGNORM40
1.6079329770660664,LOGNORM41
85.61352446420425,LOGNORM42
34.053053408754835,LOGNORM43
9.732504181670949,LOGNORM44
5.213614141120556,LOGNORM45
21.06770308497029,LOGNORM46
65.61324557418855,LOGNORM47
17.32526317039738,LOGNORM48
73.36402470459315,LOGNORM49
47.99967567224472,LOGNORM50
15.964874411717437,LOGNORM51
1.657867039612056,LOGNORM52
50.5250692465497,LOGNORM53
42.17520920908039,LOGNORM54
7.957468144563667,LOGNORM55
7.8627471679172,LOGNORM56
139.17714986677458,LOGNORM57
4.150147181485092,LOGNORM58
18.195857188276506,LOGNORM59
26.40162446136065,LOGNORM60
28.029349581213268,LOGNORM61
11.04294634205269,LOGNORM62
37.25177214874539,LOGNORM63
8.156826763567114,LOGNORM64
7.315991781443687,LOGNORM65
249.4933987660838,LOGNORM66
47.52198445513195,LOGNORM67
35.20778851749772,LOGNORM68
37.138968429594286,LOGNORM69
42.340660474353164,LOGNORM70
145.03076894911115,LOGNORM71
73.90320575589823,LOGNORM72
14.082533368000833,LOGNORM73
9.780505375052458,LOGNORM74
16.005742491671445,LOGNORM75
6.6794681243861955,LOGNORM76
12.704869238319368,LOGNORM77
8.924755056718723,LOGNORM78
71.37292938619531,LOGNORM79
227.679423149872,LOGNORM80
5.128511463482048,LOGNORM81
37.01906212800496,LOGNORM82
9.201014447208108,LOGNORM83
16.444712746501313,LOGNORM84
37.07161662103121,LOGNORM85
15.10092513108002,LOGNORM86
22.21920981756118,LOGNORM87
55.62141104459294,LOGNORM88
40.71012041093172,LOGNORM89
92.44650785791089,LOGNORM90
34.27494876824526,LOGNORM91
4.032032003542195,LOGNORM92
17.72045604456528,LOGNORM93
107.99600583396617,LOGNORM94
81.96446461131157,LOGNORM95
29.115864141834592,LOGNORM96
7.522431730509858,LOGNORM97
145.98512881495557,LOGNORM98
42.484404536665274,LOGNORM99
6.424610292974559,LOGNORM100
18.449610100942472,LOGNORM101
12.488625088938665,LOGNORM102
6.203508439684015,LOGNORM103
41.15981611743716,LOGNORM104
36.8366413550837,LOGNORM105
21.345746063579487,LOGNORM106
